generation,candidate,score,mean_mse,std_mse,mean_energy,is_best
4,7,-0.015432166866958141,0.015432166866958141,1.741829328238964e-05,0.10563766956329346,0
4,8,-0.02831670455634594,0.02831670455634594,0.00424092635512352,0.1422693282365799,0
4,9,-0.015434273518621922,0.015434273518621922,1.2342675290710758e-05,0.1066933199763298,0
4,10,-0.015423965640366077,0.015423965640366077,5.166070423001656e-06,0.116812564432621,0
4,11,-0.015442285686731339,0.015442285686731339,1.783208062988706e-05,0.09377863258123398,0
5,0,-0.015432278625667095,0.015432278625667095,1.8171738702221774e-05,0.11066456884145737,0
5,1,-0.016651609912514687,0.016651609912514687,0.0002731174463406205,0.11871584504842758,0
5,2,-0.015507321804761887,0.015507321804761887,0.00012469351349864155,0.13338026404380798,0
5,3,-0.015521440654993057,0.015521440654993057,0.00013893401774112135,0.1120714321732521,0
5,4,-0.01542229950428009,0.01542229950428009,3.070262755500153e-05,0.08805090188980103,0
5,5,-0.015522107481956482,0.015522107481956482,7.583539991173893e-05,0.10232290625572205,0
5,6,-0.015506529249250889,0.015506529249250889,9.795186997507699e-06,0.10508956760168076,0
5,7,-0.015430335886776447,0.015430335886776447,1.1220486157981213e-05,0.10350819677114487,0
5,8,-0.015425409190356731,0.015425409190356731,7.021211786195636e-06,0.11736810207366943,0
5,9,-0.06661494821310043,0.06661494821310043,0.006165775004774332,0.27727010846138,0
5,10,-0.0484815388917923,0.0484815388917923,0.006148080341517925,0.17939305305480957,0
5,11,-0.015432733111083508,0.015432733111083508,1.362509465252515e-05,0.0694444328546524,0
6,0,-0.015434193424880505,0.015434193424880505,1.1438442015787587e-05,0.10382995009422302,0
6,1,-0.015439602546393871,0.015439602546393871,1.7475207641837187e-05,0.09834128618240356,0
6,2,-0.019496867433190346,0.019496867433190346,0.0023476923815906048,0.135126993060112,0
6,3,-0.015420772135257721,0.015420772135257721,2.0491792383836582e-05,0.0694444328546524,0
6,4,-0.015431693755090237,0.015431693755090237,9.631183274905197e-06,0.0951894149184227,0
6,5,-0.015528474934399128,0.015528474934399128,4.633034041034989e-05,0.11665479093790054,0
6,6,-0.015416935086250305,0.015416935086250305,0.0001004773293971084,0.10556257516145706,0
6,7,-0.015456982888281345,0.015456982888281345,4.911340511171147e-05,0.09930422902107239,0
6,8,-0.015437252819538116,0.015437252819538116,1.5588058886351064e-05,0.09135820716619492,0
6,9,-0.015433256514370441,0.015433256514370441,2.6485920898267068e-05,0.10245659202337265,0
6,10,-0.015443972311913967,0.015443972311913967,0.0002524309966247529,0.11455569416284561,0
6,11,-0.015435119159519672,0.015435119159519672,1.74432043422712e-05,0.09074360132217407,0
7,0,-0.015418126247823238,0.015418126247823238,4.153150075580925e-05,0.09335989505052567,0
7,1,-0.01542248297482729,0.01542248297482729,2.2710390112479217e-05,0.08925101906061172,0
7,2,-0.015469036996364594,0.015469036996364594,2.647306610015221e-05,0.10042762011289597,0
7,3,-0.01542995497584343,0.01542995497584343,1.9390648958506063e-05,0.09325027465820312,0
7,4,-0.015420980751514435,0.015420980751514435,3.987545278505422e-05,0.10017669200897217,0
7,5,-0.015438961796462536,0.015438961796462536,2.3427743144566193e-05,0.08344680070877075,0
