generation,candidate,score,mean_mse,std_mse,min_mse,max_mse,mean_energy,is_best
10,0,-0.0016329353675246239,0.0016329353675246239,7.188488780229818e-06,0.001622804207727313,0.0016387298237532377,0.12241741269826889,0
10,1,-0.05804147943854332,0.05804147943854332,5.886824146728031e-05,0.057988159358501434,0.05812351033091545,0.24384856224060059,0
10,2,-0.05828563868999481,0.05828563868999481,5.5080763559089974e-05,0.05823977291584015,0.05836309865117073,0.26051661372184753,0
10,3,-0.05817975476384163,0.05817975476384163,5.6785040214890614e-05,0.05813004449009895,0.058259230107069016,0.22902129590511322,0
10,4,-0.06309180706739426,0.06309180706739426,5.8311878092354164e-05,0.06304260343313217,0.06317371875047684,0.1819390505552292,0
10,5,-0.06307969242334366,0.06307969242334366,5.7576671679271385e-05,0.06303225457668304,0.0631607249379158,0.21156467497348785,0
10,6,-0.0014392230659723282,0.0014392230659723282,6.908336672495352e-06,0.0014333867002278566,0.0014489265158772469,0.11800350993871689,0
10,7,-0.06309005618095398,0.06309005618095398,5.867267100256868e-05,0.06304003298282623,0.06317239999771118,0.1816270798444748,0
11,0,-0.0027746304403990507,0.0027746304403990507,9.253400889974728e-07,0.002773927990347147,0.002775937784463167,0.07872267812490463,0
11,1,-0.0015879208222031593,0.0015879208222031593,7.990862286533229e-06,0.0015810398617759347,0.0015991247491911054,0.14159919321537018,0
11,2,-0.00011937899398617446,0.00011937899398617446,1.6086914911284111e-06,0.00011751233978429809,0.0001214386138599366,0.19109423458576202,1
11,3,-0.06308013945817947,0.06308013945817947,5.846731801284477e-05,0.06303057074546814,0.06316223740577698,0.19958560168743134,0
11,4,-0.06307142227888107,0.06307142227888107,5.756823156843893e-05,0.06302398443222046,0.06315243989229202,0.23478369414806366,0
11,5,-0.00861344300210476,0.00861344300210476,1.4788219232286792e-05,0.008597176522016525,0.008632959797978401,0.1988370418548584,0
11,6,-0.004857633728533983,0.004857633728533983,6.930003110028338e-06,0.00484794657677412,0.004863765090703964,0.1835075169801712,0
11,7,-0.06308764219284058,0.06308764219284058,5.757726830779575e-05,0.06304019689559937,0.06316867470741272,0.1954929381608963,0
12,0,-0.002680407604202628,0.002680407604202628,5.466863058245508e-06,0.0026727793738245964,0.0026853117160499096,0.08721937984228134,0
12,1,-0.05804592743515968,0.05804592743515968,5.879738455405459e-05,0.05799269676208496,0.05812786519527435,0.2252262830734253,0
12,2,-0.05828563868999481,0.05828563868999481,5.508148024091497e-05,0.05823977291584015,0.05836309865117073,0.21964406967163086,0
12,3,-0.003683707443997264,0.003683707443997264,7.062938038870925e-06,0.003678681096062064,0.0036936956457793713,0.08746889233589172,0
12,4,-0.06307540833950043,0.06307540833950043,6.18745616520755e-05,0.06301936507225037,0.06316162645816803,0.17153210937976837,0
12,5,-0.0015741236275061965,0.0015741236275061965,9.243494787369855e-06,0.001567187369801104,0.0015871876385062933,0.16855786740779877,0
12,6,-0.06308208405971527,0.06308208405971527,5.885235805180855e-05,0.0630316436290741,0.06316463649272919,0.19248910248279572,0
12,7,-0.00027670146664604545,0.00027670146664604545,3.0847609195916448e-06,0.0002735707093961537,0.00028089788975194097,0.18627499043941498,0
13,0,-0.0015648816479369998,0.0015648816479369998,6.486003258032724e-06,0.0015557882143184543,0.0015704699326306581,0.1138981282711029,0
13,1,-0.0005639019072987139,0.0005639019072987139,4.105344487470575e-06,0.0005585791659541428,0.0005685712676495314,0.18237566947937012,0
13,2,-0.06307394057512283,0.06307394057512283,5.757317558163777e-05,0.06302651017904282,0.06315497308969498,0.22625744342803955,0
13,3,-0.0630766749382019,0.0630766749382019,5.7576671679271385e-05,0.06302923709154129,0.06315770745277405,0.2230609804391861,0
13,4,-0.058224231004714966,0.058224231004714966,5.60721819056198e-05,0.05817604809999466,0.0583028644323349,0.2677466571331024,0
13,5,-0.00017629539070185274,0.00017629539070185274,2.1711971385229845e-06,0.00017326438683085144,0.0001782362232916057,0.21394841372966766,0
13,6,-0.0041615902446210384,0.0041615902446210384,1.32617697090609e-05,0.004142835270613432,0.004170972388237715,0.1628396064043045,0
13,7,-0.005703941453248262,0.005703941453248262,2.155945139747928e-06,0.005701206158846617,0.005706475581973791,0.10813774913549423,0
14,0,-0.002282794564962387,0.002282794564962387,3.759294941119151e-06,0.0022791107185184956,0.0022879561875015497,0.09720834344625473,0
14,1,-0.06305117160081863,0.06305117160081863,5.911568587180227e-05,0.06300012767314911,0.06313402950763702,0.2755434811115265,0
14,2,-0.0030347397550940514,0.0030347397550940514,6.0271090660535265e-06,0.0030303450766950846,0.003043262055143714,0.08972161263227463,0
14,3,-0.0012589338002726436,0.0012589338002726436,7.311603894777363e-06,0.001251592068001628,0.00126891047693789,0.153079554438591,0
14,4,-0.06304164975881577,0.06304164975881577,6.201387441251427e-05,0.06298542022705078,0.0631280466914177,0.22803281247615814,0
14,5,-0.0006660788203589618,0.0006660788203589618,5.729225904360646e-06,0.0006607028772123158,0.0006740165990777314,0.19336599111557007,0
14,6,-0.06302779912948608,0.06302779912948608,6.200920324772596e-05,0.0629715770483017,0.06311419606208801,0.28153368830680847,0
