generation,candidate,score,mean_mse,std_mse,min_mse,max_mse,mean_energy,is_best
24,0,-0.12320663779973984,0.12320663779973984,7.450580596923828e-09,0.12320663034915924,0.12320663034915924,0.18843190371990204,0
24,1,-0.09403100609779358,0.09403100609779358,6.083373804699477e-09,0.09403100609779358,0.09403101354837418,0.18807725608348846,0
24,2,-0.17776362597942352,0.17776362597942352,2.283867388541694e-06,0.1777612268924713,0.17776669561862946,0.20446746051311493,0
24,3,-0.22784201800823212,0.22784201800823212,3.8236989894357976e-06,0.22783660888671875,0.22784502804279327,0.17718826234340668,0
24,4,-0.46706509590148926,0.46706509590148926,3.361767085152678e-06,0.46706193685531616,0.46706974506378174,0.17850513756275177,0
24,5,-0.19277691841125488,0.19277691841125488,0.0,0.19277691841125488,0.19277691841125488,0.21689222753047943,0
24,6,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.18293209373950958,0
24,7,-0.1598641276359558,0.1598641276359558,8.603189272093914e-09,0.1598641276359558,0.159864142537117,0.20183098316192627,0
25,0,-0.09635072946548462,0.09635072946548462,6.083373804699477e-09,0.09635072201490402,0.09635072946548462,0.1883537769317627,0
25,1,-0.11969390511512756,0.11969390511512756,0.0,0.11969390511512756,0.11969390511512756,0.1940792202949524,0
25,2,-0.11636104434728622,0.11636104434728622,7.450580596923828e-09,0.11636103689670563,0.11636103689670563,0.20035000145435333,0
25,3,-0.2793024778366089,0.2793024778366089,0.0,0.2793024778366089,0.2793024778366089,0.18617236614227295,0
25,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.20876483619213104,0
25,5,-0.11646905541419983,0.11646905541419983,6.083373804699477e-09,0.11646905541419983,0.11646906286478043,0.17711752653121948,0
25,6,-0.11862751096487045,0.11862751096487045,0.0,0.11862751096487045,0.11862751096487045,0.19119501113891602,0
25,7,-0.19363301992416382,0.19363301992416382,0.0,0.19363301992416382,0.19363301992416382,0.19065576791763306,0
26,0,-0.10932466387748718,0.10932466387748718,4.301594636046957e-09,0.10932465642690659,0.10932466387748718,0.19411738216876984,0
26,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.191844180226326,0
26,2,-0.12238212674856186,0.12238212674856186,0.0,0.12238212674856186,0.12238212674856186,0.20432741940021515,0
26,3,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.16119177639484406,0
26,4,-0.27896633744239807,0.27896633744239807,0.0,0.27896633744239807,0.27896633744239807,0.18361981213092804,0
26,5,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.18467135727405548,0
26,6,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.1598268300294876,0
26,7,-0.13736112415790558,0.13736112415790558,1.2166747609398954e-08,0.13736112415790558,0.13736113905906677,0.18828584253787994,0
27,0,-0.11122841387987137,0.11122841387987137,0.0,0.11122841387987137,0.11122841387987137,0.19897913932800293,0
27,1,-0.16001668572425842,0.16001668572425842,8.603189272093914e-09,0.16001667082309723,0.16001668572425842,0.19427601993083954,0
27,2,-0.11223980784416199,0.11223980784416199,0.0,0.11223980784416199,0.11223980784416199,0.2066127508878708,0
27,3,-0.3980596959590912,0.3980596959590912,0.00014672886754851788,0.39787712693214417,0.39823639392852783,0.1776900440454483,0
27,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.19207000732421875,0
27,5,-0.18357376754283905,0.18357376754283905,2.442457400775311e-07,0.18357345461845398,0.18357405066490173,0.19812875986099243,0
27,6,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.18731653690338135,0
27,7,-0.11643251031637192,0.11643251031637192,0.0,0.11643251031637192,0.11643251031637192,0.18412946164608002,0
28,0,-0.18704600632190704,0.18704600632190704,2.107342389479072e-08,0.18704599142074585,0.18704603612422943,0.20275558531284332,0
28,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.18333089351654053,0
28,2,-0.1173665001988411,0.1173665001988411,0.0,0.1173665001988411,0.1173665001988411,0.19610457122325897,0
28,3,-0.16024872660636902,0.16024872660636902,0.0,0.16024872660636902,0.16024872660636902,0.18436779081821442,0
28,4,-0.18173392117023468,0.18173392117023468,9.846800708146475e-08,0.18173381686210632,0.18173405528068542,0.1971212476491928,0
28,5,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.18597720563411713,0
28,6,-0.4501579999923706,0.4501579999923706,0.0011496890801936388,0.4485321044921875,0.45097196102142334,0.20673322677612305,0
28,7,-0.16173414885997772,0.16173414885997772,1.2166747609398954e-08,0.16173413395881653,0.16173414885997772,0.2118964046239853,0
29,0,-0.18320898711681366,0.18320898711681366,0.0,0.18320898711681366,0.18320898711681366,0.18997852504253387,0
29,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.17246456444263458,0
29,2,-0.12765005230903625,0.12765005230903625,0.0,0.12765005230903625,0.12765005230903625,0.19823504984378815,0
29,3,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.17806299030780792,0
29,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.17736606299877167,0
29,5,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.17951665818691254,0
29,6,-0.1950617879629135,0.1950617879629135,8.603189272093914e-09,0.19506177306175232,0.1950617879629135,0.18132711946964264,0
29,7,-0.10463124513626099,0.10463124513626099,4.2309720811317675e-06,0.10462582856416702,0.10463615506887436,0.1904372125864029,0
